,Year,Month,Day,Amazon,AMD,Apple,Cisco,Google,IBM,Intel,Nvidia,TI
258,2009,1,9,55.5100,2.6900,11.2929,13.0228,157.6927,61.5327,10.0990,7.3084,11.4299
259,2009,1,12,51.9200,2.5200,11.0535,12.7888,156.5015,62.2665,9.8421,7.0134,11.2542
260,2009,1,13,51.4500,2.3800,10.9351,12.8278,157.3173,61.9977,9.7565,7.0503,11.3382
261,2009,1,14,48.4900,2.1500,10.6384,12.2741,150.6356,60.4358,9.3354,6.7370,10.7729
262,2009,1,15,51.4400,2.2600,10.3953,12.3287,149.6446,61.1114,9.4853,6.9766,11.1090
263,2009,1,16,51.5900,2.2900,10.2644,12.3365,149.9850,61.6926,9.8064,7.3637,11.4758
264,2009,1,20,48.4400,2.0000,9.7495,11.7049,141.5165,59.5567,9.1784,6.6448,11.0097
265,2009,1,21,50.5400,2.2500,10.3267,12.2429,151.6917,66.4147,9.4638,6.9674,11.1243
266,2009,1,22,49.9400,2.0200,11.0161,11.9856,153.4034,65.4339,9.1498,6.8383,10.9715
267,2009,1,23,50.6300,2.0700,11.0161,12.3911,162.5125,65.0125,9.3639,7.1056,11.4528
268,2009,1,26,49.6300,2.0100,11.1757,12.7108,162.0971,66.5454,9.5495,7.3452,11.2848
269,2009,1,27,48.4400,2.1400,11.3116,13.0461,165.9059,66.5890,9.8564,7.7784,11.6973
270,2009,1,28,50.3600,2.3500,11.7442,13.1631,174.5095,68.8847,9.9991,8.1009,11.9744
271,2009,1,29,50.0000,2.2000,11.5946,12.4223,171.8318,67.2066,9.5424,7.6309,11.5049
272,2009,1,30,58.8200,2.1900,11.2368,11.6737,169.4344,66.5818,9.2069,7.3268,11.5049
273,2009,2,2,61.1500,2.1500,11.4089,11.9388,170.4555,66.0587,9.7279,7.7231,12.0744
274,2009,2,3,63.5900,2.2100,11.5921,12.1806,170.3954,67.9112,9.7993,7.8152,12.3284
275,2009,2,4,61.0600,2.2700,11.6632,12.3521,171.6717,67.4390,10.0084,8.0364,12.6593
276,2009,2,5,63.1800,2.3600,12.0260,12.7498,177.0370,67.1339,10.2752,8.6263,12.9594
277,2009,2,6,66.5500,2.4100,12.4324,13.2879,185.8258,70.2236,10.6213,9.0963,13.3750
278,2009,2,9,66.7100,2.3600,12.7803,13.1397,189.5746,70.7203,10.7511,8.9765,13.3134
279,2009,2,10,63.3100,2.1100,12.1968,12.5159,179.4344,68.1273,10.1526,8.5894,12.7132
280,2009,2,11,64.3500,2.1500,12.0709,12.6095,179.1992,69.5078,10.1526,7.5111,12.4900
281,2009,2,12,63.9600,2.2800,12.3763,12.6328,181.7067,69.4421,10.0949,7.6678,12.6131
282,2009,2,13,63.2600,2.4200,12.3626,12.5549,179.0190,68.5437,10.0084,7.6586,13.0441
283,2009,2,17,61.6700,2.3700,11.7854,11.9232,171.5015,66.2282,9.5253,7.2162,12.1360
284,2009,2,18,62.3500,2.2000,11.7654,11.9856,176.7317,66.8417,9.6334,7.4097,12.1976
285,2009,2,19,61.9500,2.1200,11.3004,11.7283,171.4915,64.9572,9.1431,6.8383,11.5126
286,2009,2,20,63.8600,2.0300,11.3702,11.7595,173.3984,64.8550,9.2152,7.0134,11.5742
287,2009,2,23,61.7100,2.0200,10.8403,11.1980,165.1952,61.6264,8.7105,6.6909,11.3049
288,2009,2,24,65.6000,2.1200,11.2518,11.6893,172.8979,63.1092,9.1792,7.2899,11.7666
289,2009,2,25,63.7100,2.2200,11.3652,11.5177,170.9910,62.7440,9.3955,7.3729,11.8205
290,2009,2,26,62.3400,2.0900,11.1196,11.2994,168.7588,64.9864,9.1648,7.6125,11.2664
291,2009,2,27,64.7900,2.1800,11.1346,11.3618,169.1642,67.2216,9.1864,7.6309,11.0432
292,2009,3,2,61.9900,2.0100,10.9638,11.1668,163.7437,65.0449,8.8763,6.9858,10.5969
293,2009,3,3,61.7000,2.0700,11.0174,11.2214,162.9029,64.1099,8.8547,7.2623,10.9278
294,2009,3,4,64.8100,2.3000,11.3665,11.8920,159.6196,65.3662,9.2008,7.7968,11.4280
295,2009,3,5,64.7700,2.1600,11.0760,11.3462,152.9730,63.8981,8.8763,7.6125,11.4665
296,2009,3,6,61.6900,2.1400,10.6346,11.0576,154.4394,62.6783,8.9484,7.7323,11.3203
297,2009,3,9,60.4900,2.1400,10.3616,10.6210,145.5906,60.9764,9.0494,7.6494,11.3049
298,2009,3,10,65.7100,2.3200,11.0498,11.4163,154.2392,63.7301,10.0372,8.3406,12.0513
299,2009,3,11,68.5400,2.3100,11.5547,11.7127,159.1141,64.7308,10.0661,8.5710,12.0898
300,2009,3,12,69.5800,2.4000,12.0123,12.0948,161.9269,66.0310,10.4699,9.0779,12.2668
301,2009,3,13,68.6300,2.5200,11.9599,12.0948,162.3724,66.0017,10.5997,9.0318,12.4746
302,2009,3,16,66.9800,2.4800,11.8963,12.0480,160.0050,66.6299,10.2752,8.6816,12.0898
303,2009,3,17,71.3500,2.7600,12.4249,12.5861,167.8378,67.8643,10.7439,9.1147,12.6593
304,2009,3,18,71.2500,2.9700,12.6568,12.8668,166.7167,67.1631,10.9890,9.4004,12.9902
305,2009,3,19,70.1000,2.9600,12.6693,12.6562,165.1351,67.6817,10.9241,9.2898,12.7747
306,2009,3,20,69.9600,2.6700,12.6656,12.4067,165.2452,67.5722,10.5636,8.7829,12.1437
307,2009,3,23,75.5800,3.0200,13.4223,13.2411,174.4745,72.1008,11.1909,9.4188,13.0902
308,2009,3,24,72.8100,3.1400,13.2777,13.0072,173.7588,71.8014,10.8160,9.0133,12.8132
309,2009,3,25,72.4000,3.1700,13.2765,12.9214,172.2072,71.5457,10.7727,9.1608,12.6439
310,2009,3,26,73.6900,3.5600,13.6979,13.4984,176.8218,72.1519,11.4073,9.7322,13.3596
311,2009,3,27,70.5200,3.3700,13.3213,13.2177,174.0240,68.7701,11.1188,9.6400,13.1749
312,2009,3,30,71.4400,3.1900,13.0271,12.7186,171.5165,69.0403,10.6141,9.0226,12.6362
313,2009,3,31,73.4400,3.0500,13.1057,13.0773,174.2042,70.7714,10.8376,9.0871,12.7055
314,2009,4,1,73.5000,3.0200,13.5507,13.6154,177.2222,71.2973,10.8376,9.3175,12.5054
315,2009,4,2,76.3400,3.1600,14.0519,14.1457,181.4314,73.6420,11.3207,9.7506,12.6747
316,2009,4,3,78.1700,3.4300,14.4609,14.1613,185.0751,74.6646,11.5010,10.4326,13.0518
317,2009,4,6,77.9900,3.5300,14.7676,13.6700,184.3043,74.1825,11.4361,10.4603,12.7055
318,2009,4,7,75.5100,3.4400,14.3374,13.1397,179.5045,72.1300,11.1405,10.1008,12.5900
319,2009,4,8,76.9800,3.6800,14.5020,13.3581,181.1812,73.9123,11.0107,10.5156,12.9209
320,2009,4,9,79.7700,3.7500,14.9072,13.8961,186.4364,74.2848,11.5226,11.0962,13.2672
321,2009,4,13,78.9400,3.6100,14.9882,13.9507,189.2442,73.0065,11.5226,10.7367,13.2134
322,2009,4,14,77.2200,3.6300,14.7501,13.9819,184.6396,72.5098,11.5443,10.8013,13.3365
323,2009,4,15,74.7100,3.4400,14.6666,13.6934,189.9399,72.2031,11.2631,10.4971,13.0902
324,2009,4,16,77.2500,3.5700,15.1416,14.0989,194.5646,74.0876,11.4577,10.7644,13.6982
325,2009,4,17,78.0500,3.5600,15.3872,14.0287,196.3163,73.9707,11.2486,10.8381,13.8290
326,2009,4,20,77.5700,3.3100,15.0231,13.4984,189.8398,73.3572,10.8160,10.1838,13.3288
327,2009,4,21,78.7400,3.3600,15.1802,13.7948,190.9259,74.7304,11.0756,10.1561,13.1672
328,2009,4,22,79.2000,3.3300,15.1491,13.5998,192.1221,74.9057,11.2991,10.4603,13.5828
329,2009,4,23,80.6100,3.5300,15.6340,13.7402,192.5375,74.0803,11.1982,10.2944,13.3442
330,2009,4,24,84.4600,3.5100,15.4470,14.3640,194.9399,73.1015,11.2631,10.5340,13.7598
331,2009,4,27,83.1200,3.4700,15.5505,14.3250,193.1682,73.0065,11.0179,10.1561,13.4442
332,2009,4,28,82.4000,3.4100,15.4470,14.5590,192.0470,74.4601,10.8520,10.1838,13.1654
333,2009,4,29,79.7900,3.5100,15.6016,15.0113,195.9309,75.9940,11.0684,10.0271,13.4597
334,2009,4,30,80.5200,3.6100,15.6876,15.0658,198.1832,75.3877,11.3784,10.5801,13.9863
335,2009,5,1,78.9600,3.8200,15.8634,15.2686,197.0420,76.4104,11.4001,10.7552,13.9012
336,2009,5,4,79.7700,4.2600,16.4656,15.2062,201.1912,77.5644,12.0130,11.3358,14.2187
337,2009,5,5,81.9000,4.3200,16.5454,15.3076,201.6967,77.3161,11.7512,10.8750,13.8315
338,2009,5,6,81.9900,4.3100,16.5192,15.2920,201.9369,76.8168,11.7221,10.6538,14.1800
339,2009,5,7,79.2800,4.0100,16.0903,14.7773,198.5035,75.3263,11.4676,9.8889,13.6146
340,2009,5,8,77.9500,3.9300,16.1065,14.6058,203.8689,74.5186,11.1185,8.5249,13.3978
341,2009,5,11,78.6100,4.2200,16.1539,14.5122,204.1942,75.5539,11.1767,8.6908,13.3668
342,2009,5,12,77.9300,4.3500,15.5119,14.5980,199.7047,76.3175,11.0604,8.2761,13.0338
343,2009,5,13,74.1900,4.3800,14.8972,14.0755,194.9650,75.0840,11.0022,7.7415,13.2197
344,2009,5,14,75.1100,4.2400,15.3286,14.1067,193.9439,74.1955,11.3003,7.8521,13.5836
345,2009,5,15,73.6000,4.0100,15.2625,13.9741,195.1952,74.4305,11.0458,8.0549,13.6533
346,2009,5,18,75.9500,4.1400,15.7899,14.5980,198.6186,76.7875,11.2858,8.5433,13.8624
347,2009,5,19,77.8700,4.3900,15.8896,14.7227,199.6396,77.4703,11.3803,8.7092,14.0018
348,2009,5,20,77.9700,4.5000,15.6926,14.5044,198.7888,76.3983,11.3294,8.9673,14.2497
349,2009,5,21,75.9600,4.3400,15.4819,14.1145,198.4485,75.4952,11.0385,8.9120,13.9089
350,2009,5,22,75.6400,4.2600,15.2725,13.9585,196.9469,74.8123,10.9440,9.0502,14.3271
351,2009,5,26,78.3900,4.5300,16.3048,14.4186,202.3824,77.1105,11.2567,9.5387,14.7143
352,2009,5,27,77.1000,4.7100,16.5878,14.2080,202.9830,75.5759,11.2422,9.5571,14.6988
353,2009,5,28,77.6500,4.7000,16.8396,14.4342,205.4054,76.8682,11.4312,9.6861,14.9234
354,2009,5,29,77.9900,4.5400,16.9319,14.4264,208.8238,78.0356,11.4312,9.6124,15.0241
355,2009,6,1,83.0500,4.7300,17.3732,15.2062,213.4935,79.5702,11.9984,10.0824,15.7676
356,2009,6,2,84.9300,4.5600,17.3907,15.2920,214.4144,78.4395,11.7730,9.9995,15.5585
357,2009,6,3,85.6800,4.4800,17.5727,15.0970,216.0410,78.1898,11.5912,9.6861,15.5275
358,2009,6,4,85.5200,4.6500,17.9205,15.3388,220.3604,78.0724,11.7294,10.0363,15.5507
359,2009,6,5,87.5600,4.6300,18.0365,15.4947,222.3824,78.7405,11.5767,9.9810,15.2409
360,2009,6,8,86.3600,4.6100,17.9342,15.4947,219.6046,78.9241,11.5767,9.9257,15.3106
361,2009,6,9,87.0800,4.7500,17.7934,15.6585,218.0280,79.4014,11.9402,10.4695,16.2787
362,2009,6,10,86.5900,4.8200,17.4854,15.5571,216.5165,79.5555,11.9693,10.8013,16.2322
363,2009,6,11,85.6900,4.7000,17.4480,15.6741,214.7147,80.3265,11.8893,10.6630,16.1393
364,2009,6,12,84.0800,4.4700,17.0765,15.5259,212.6326,79.4527,11.8603,10.6077,16.1006
365,2009,6,15,83.1800,4.2600,16.9668,15.0970,208.5936,79.0196,11.6203,10.4326,16.3639
366,2009,6,16,82.1500,4.1300,16.9992,14.8787,208.2082,78.7993,11.5330,10.1469,16.0541
367,2009,6,17,82.6500,4.0800,16.9032,14.9723,207.7878,78.5643,11.7366,10.3958,16.5807
368,2009,6,18,81.6000,3.8500,16.9406,14.8085,207.2372,78.0724,11.5403,10.1930,16.5188
369,2009,6,19,82.9600,3.8700,17.3894,14.7539,210.2552,77.7493,11.6421,10.3036,16.7743
370,2009,6,22,79.1500,3.6200,17.1264,14.3562,203.8789,76.7434,11.4021,9.7230,16.2400
371,2009,6,23,77.6800,3.5500,16.7075,14.4810,203.0430,76.6846,11.4967,9.6769,15.9612
372,2009,6,24,79.2700,3.6600,16.9830,14.5122,204.8499,76.4717,11.7075,9.9995,16.2477
373,2009,6,25,82.2000,3.6400,17.4368,14.8397,208.0931,77.8741,11.8603,10.5248,16.5342
374,2009,6,26,83.8800,3.6200,17.7585,14.7461,212.8729,77.5951,11.8457,10.6630,16.6117
375,2009,6,29,83.0300,3.7200,17.6999,14.8085,212.2823,77.7053,11.9112,10.6630,16.4955
376,2009,6,30,83.6600,3.8700,17.7572,14.5434,211.0060,76.6700,12.0348,10.4050,16.4955
377,2009,7,1,81.6000,3.9100,17.8071,14.6603,209.7047,76.9784,12.3911,10.4511,16.7278
378,2009,7,2,79.3200,3.7800,17.4568,14.4264,204.4494,74.6948,12.1584,10.0455,16.4955
379,2009,7,6,78.1000,3.5500,17.2810,14.4498,205.0100,74.6361,12.0275,9.7230,16.5730
380,2009,7,7,75.6300,3.4300,16.8808,14.2237,198.5135,73.5641,11.8166,9.2990,16.0851
381,2009,7,8,77.3600,3.3600,17.1077,14.1379,201.4464,73.9239,11.5912,9.3175,15.8140
382,2009,7,9,78.1000,3.4800,17.0005,14.1691,205.4004,74.9518,11.6494,9.5202,15.8295
383,2009,7,10,77.6300,3.4900,17.2697,14.3016,207.4074,74.0340,11.6639,9.5571,15.8373
384,2009,7,13,81.4700,3.5600,17.7460,14.4810,212.3624,76.0826,11.9911,9.6677,16.1470
385,2009,7,14,81.9500,3.5500,17.7373,14.6058,212.5576,75.8109,12.2384,9.8704,16.3406
386,2009,7,15,84.5500,3.8600,18.3120,15.4479,219.3043,78.7259,13.1255,10.2759,16.9524
387,2009,7,16,86.1100,3.9200,18.3918,15.6897,221.5215,81.2370,13.4528,10.8105,17.3009
388,2009,7,17,85.8500,4.0000,18.9192,15.9938,215.3403,84.7467,13.6637,11.1238,17.8198
389,2009,7,20,88.2300,4.1700,19.0638,16.4929,215.3003,85.4956,13.7436,11.2621,18.2845
390,2009,7,21,89.0100,4.0800,18.8893,16.8360,214.1642,85.9361,13.7436,11.0317,17.8663
391,2009,7,22,88.7900,3.5500,19.5413,16.7268,214.0591,84.8568,13.9182,11.3081,18.0522
392,2009,7,23,93.8700,3.5900,19.6759,17.0777,218.8889,85.9508,14.1654,11.9809,18.4471
393,2009,7,24,86.4900,3.7700,19.9465,17.0621,223.5836,86.3767,14.0781,11.9441,18.6562
394,2009,7,27,84.2400,3.8000,19.9602,17.0309,222.6226,86.3693,14.1581,11.9994,18.5943
395,2009,7,28,84.9800,3.7700,19.9477,17.1011,220.1451,86.1124,14.0854,12.0178,18.7337
396,2009,7,29,84.3400,3.7100,19.9515,16.9374,218.3383,86.0977,14.1072,11.7782,18.7803
397,2009,7,30,86.0900,3.6600,20.2956,17.1401,223.0430,86.5382,14.0563,11.8703,18.7881
398,2009,7,31,85.7600,3.6600,20.3704,17.1635,221.7467,86.5896,13.9982,11.9164,18.7103
399,2009,8,3,87.4400,3.7400,20.7494,17.6002,226.3313,88.0508,14.0854,12.2390,18.9593
400,2009,8,4,85.8000,3.7600,20.6397,17.4988,227.0921,87.8158,14.0491,12.3219,19.1382
401,2009,8,5,84.2900,3.7500,20.5848,17.2883,225.7958,86.9861,13.8147,12.3496,18.9670
402,2009,8,6,84.4700,3.7100,20.4352,17.3975,225.4054,86.5878,13.6975,12.0915,18.9048
403,2009,8,7,85.3200,3.7000,20.6347,17.3039,228.7788,88.0262,13.5510,12.6353,18.7492
404,2009,8,10,84.4400,3.6800,20.5362,16.8750,228.5335,87.5615,13.7414,12.2205,18.3991
405,2009,8,11,83.5600,3.5900,20.3006,16.5085,227.1972,86.8902,13.6535,11.9348,18.3913
406,2009,8,12,85.9600,3.5900,20.6097,16.7112,229.5195,87.9967,13.7780,12.3772,18.5781
407,2009,8,13,84.6000,3.6800,20.9975,16.7736,231.3714,88.2107,13.9538,12.7459,19.0915
408,2009,8,14,83.5800,3.6900,20.7930,16.6177,230.2302,87.4656,13.7487,12.3680,18.6403
409,2009,8,17,81.0600,3.5500,19.8966,16.1654,222.6677,86.2042,13.5143,11.8519,18.1579
410,2009,8,18,82.1200,3.5600,20.4464,16.3837,222.8629,86.7722,13.7487,12.2851,18.5469
411,2009,8,19,83.0000,3.5200,20.5212,16.5631,222.2072,87.4656,13.7707,12.1468,18.6559
412,2009,8,20,84.0900,3.5200,20.7369,17.0699,230.4354,87.7459,13.7048,12.6260,18.7570
413,2009,8,21,85.0000,3.7000,21.0972,17.3039,232.8529,88.4467,13.8366,12.8380,19.0915
414,2009,8,24,84.5000,4.0000,21.0773,17.2025,234.5996,88.0188,13.7414,12.4786,18.8270
415,2009,8,25,84.1900,4.0200,21.1197,17.1557,235.9209,87.6574,13.9905,12.5892,18.9670
416,2009,8,26,84.0000,4.0600,20.8716,17.1011,234.2342,88.1295,14.2322,12.7366,19.0293
417,2009,8,27,84.3100,4.2300,21.1259,17.0621,233.2633,88.1000,14.2615,12.9117,19.0760
418,2009,8,28,82.7600,4.4700,21.2007,17.1557,232.6076,87.2074,14.8328,13.5753,19.4260
419,2009,8,31,81.1900,4.3600,20.9713,16.8438,231.0661,87.0820,14.8841,13.3818,19.1304
420,2009,9,1,79.1600,4.2200,20.6085,16.5085,228.1081,86.0788,14.4446,12.9302,18.9126
421,2009,9,2,78.1400,4.2800,20.5935,16.8048,226.7317,85.6361,14.2615,13.1145,18.7414
422,2009,9,3,78.4600,4.5300,20.7643,16.7580,228.9890,85.8132,14.2249,13.4278,18.9204
423,2009,9,4,78.8700,4.5300,21.2331,17.0309,230.8809,86.6468,14.3860,13.9255,19.3405
424,2009,9,8,80.9000,5.1900,21.5598,17.0933,229.5395,86.4255,14.5032,14.3126,19.4961
425,2009,9,9,82.2400,5.2000,21.3366,17.3351,232.2172,86.1304,14.5984,14.7089,19.5583
426,2009,9,10,83.8500,5.3800,21.5136,17.9433,235.7057,86.8017,14.4739,15.1789,19.4494
427,2009,9,11,84.5400,5.6800,21.4638,18.0057,236.3063,87.0820,14.2908,15.0407,18.9748
428,2009,9,14,83.8600,5.7200,21.6582,17.7718,237.7978,87.6943,14.1809,14.7918,19.2627
429,2009,9,15,83.5500,5.8800,21.8378,17.9199,239.0090,88.0410,14.3201,15.0960,19.3171
430,2009,9,16,90.7000,5.6900,22.6743,18.2163,244.3894,89.8630,14.3933,14.6905,18.7726
431,2009,9,17,90.4400,5.6700,23.0085,18.2396,246.1061,89.9073,14.2175,14.0453,18.3602
432,2009,9,18,90.2800,5.7000,23.0671,18.2474,245.9760,90.0770,14.3274,14.0269,18.7181
433,2009,9,21,90.5600,5.8100,22.9424,18.4268,248.7487,89.6786,14.3128,13.9624,18.6481
434,2009,9,22,93.7500,6.0800,22.9997,18.2552,249.7798,89.7081,14.3054,13.9900,18.4847
435,2009,9,23,92.3800,6.0200,23.1269,17.7796,249.4795,89.1254,14.5618,13.7688,18.7103
436,2009,9,24,92.1100,5.6600,22.9175,17.6626,248.6336,89.2139,14.3128,13.5845,18.3369
437,2009,9,25,90.5200,5.8300,22.7367,17.6392,246.4865,89.3171,14.1882,13.3633,18.1657
438,2009,9,28,92.2100,5.9400,23.2079,18.4112,249.5145,88.0262,14.4592,13.6675,18.6014
439,2009,9,29,91.7200,5.7800,23.1119,18.1695,249.5145,87.6427,14.2688,13.4186,18.3213
440,2009,9,30,93.3600,5.6600,23.1082,18.3566,248.1732,88.2327,14.3347,13.8518,18.4302
441,2009,10,1,91.0400,5.3900,22.5484,18.0057,243.8438,86.9714,13.8440,12.8657,17.6211
442,2009,10,2,89.8500,5.3100,23.0521,17.6782,242.5325,87.7975,13.8952,12.7643,17.4967
443,2009,10,5,88.6700,5.5400,23.1917,17.8887,244.5045,88.3360,13.9905,12.6998,17.5822
444,2009,10,6,90.9100,5.6400,23.6892,18.2085,249.6196,89.5163,14.3787,12.9117,17.9712
445,2009,10,7,93.9700,5.5400,23.7191,18.4112,259.0290,90.5712,14.4666,12.8104,17.7534
446,2009,10,8,95.2200,5.5100,23.5969,18.4580,257.3474,90.2097,14.5618,12.8933,17.5278
447,2009,10,9,95.7100,5.8800,23.7465,18.7387,258.3834,92.8948,14.7742,13.0592,18.3913
448,2009,10,12,93.6000,6.1400,23.7889,18.5438,262.2823,93.7137,14.9427,12.9117,18.5158
449,2009,10,13,94.8300,6.0800,23.6904,18.6295,263.3183,93.6989,15.0086,12.8657,18.3758
450,2009,10,14,97.4600,6.2500,23.8488,19.0117,267.9279,94.6800,15.2577,12.8472,18.3758
451,2009,10,15,96.0100,6.1900,23.7577,19.0039,265.2202,94.4071,15.1405,12.4694,18.0879
452,2009,10,16,95.3200,5.7400,23.4448,18.7309,275.2002,89.7303,14.7815,12.1837,17.6989
453,2009,10,19,94.6800,5.8700,23.6705,18.9103,276.3213,90.7777,14.9500,12.6260,18.2980
454,2009,10,20,94.9800,5.9800,24.7801,18.8011,276.1361,90.6007,14.7815,12.6353,18.4069
455,2009,10,21,93.4200,5.7700,25.5481,18.6841,275.8258,89.1622,14.5471,12.3311,17.8934
456,2009,10,22,93.4500,5.8300,25.5830,18.8557,277.3223,90.5048,14.7376,12.4141,18.5781
457,2009,10,23,118.4900,5.6000,25.4259,18.8479,277.1221,88.7860,14.4885,12.1192,18.2824
458,2009,10,26,124.6400,5.4200,25.2439,18.4814,277.3824,88.6016,14.5252,11.9625,18.4380
459,2009,10,27,122.0700,5.1500,24.6068,18.3566,274.4194,88.9999,14.4592,11.5570,18.5158
460,2009,10,28,121.6400,4.8500,23.9871,17.9511,270.4204,89.6270,13.9392,11.0777,18.3282
461,2009,10,29,122.5800,4.9300,24.4796,18.3410,275.8008,90.6376,14.0784,11.5662,18.7035
462,2009,10,30,118.8100,4.6000,23.5009,17.7874,268.3283,88.9704,13.9978,11.0224,18.3360
463,2009,11,2,118.8400,4.6000,23.6019,17.9355,267.2623,88.9335,13.9245,11.1238,18.3360
464,2009,11,3,118.3700,4.6400,23.5321,17.8653,268.9139,89.3762,13.5510,11.0685,18.3516
465,2009,11,4,117.1000,4.6900,23.7889,18.1617,270.4354,89.4721,13.7207,11.0409,18.4298
466,2009,11,5,120.6100,4.8300,24.1904,18.6607,274.5996,90.8072,13.9421,11.3081,18.9068
467,2009,11,6,126.2000,5.0400,24.2290,18.5750,275.8258,91.5037,13.9717,12.1284,18.7973
468,2009,11,9,126.6700,5.2100,25.1167,18.7075,281.5365,93.3636,14.3628,12.4049,19.2586
469,2009,11,10,130.1500,5.1400,25.3062,18.4424,283.6637,94.0379,14.3924,12.1007,19.5870
470,2009,11,11,129.9100,5.3200,25.3399,18.6529,285.5656,94.2454,14.6433,12.4417,19.8060
471,2009,11,12,130.5300,6.4800,25.1828,18.2474,284.2092,93.5563,14.5252,12.4049,19.8373
472,2009,11,13,132.9700,6.5300,25.4895,18.4892,286.3113,94.1268,14.6286,12.4970,19.8920
473,2009,11,16,131.5900,6.4300,25.7612,18.6140,288.4284,95.0012,14.9312,12.6721,20.2908
474,2009,11,17,131.2500,6.6200,25.8074,18.7855,289.0340,95.3124,14.9976,12.6537,20.2282
475,2009,11,18,131.2900,7.3200,25.6777,18.7153,288.6136,94.9567,14.8500,12.4602,20.1344
476,2009,11,19,128.9900,7.0500,24.9982,18.4658,286.7818,94.5047,14.2448,11.9625,19.4541
477,2009,11,20,129.6600,6.9500,24.9247,18.2942,285.2653,94.0750,14.2005,11.8888,19.3447
478,2009,11,23,133.0000,7.0000,25.6677,18.6374,291.4665,94.9938,14.3186,11.9809,19.6574
479,2009,11,24,132.9400,6.9500,25.4882,18.5126,291.8368,94.7937,14.3112,11.9072,19.7669
480,2009,11,25,134.0300,7.1100,25.4570,18.5126,293.1632,94.3121,14.2743,12.0454,19.8764
481,2009,11,27,131.7400,6.8500,25.0082,18.2318,290.1702,93.1413,14.1045,11.7874,19.7434
482,2009,11,30,135.9100,7.0100,24.9234,18.2474,291.7918,93.6230,14.1709,12.0362,19.7747
483,2009,12,1,138.5000,7.2000,24.5569,18.6529,295.2302,94.8011,14.5105,12.2758,20.2830
484,2009,12,2,142.2500,7.3000,24.4646,18.6140,294.0490,94.2602,14.5547,12.6445,20.2986
485,2009,12,3,141.1700,8.0300,24.4958,18.5828,293.1632,94.5122,14.6655,12.7459,20.6739
486,2009,12,4,137.5800,7.8600,24.1018,18.8401,292.7978,94.2899,15.1009,13.1421,20.9945
487,2009,12,7,134.2100,8.5200,23.5570,18.8791,293.4184,94.1342,15.0345,14.8287,20.8147
488,2009,12,8,134.1100,8.6700,23.6717,18.5672,293.8188,93.9564,14.7540,14.1098,20.5879
489,2009,12,9,131.3100,8.7100,24.6604,18.6062,294.8048,95.1346,14.7688,14.4601,20.3221
490,2009,12,10,135.3800,8.5800,24.4896,18.6685,296.0461,95.8385,14.8721,14.2020,20.2830
491,2009,12,11,134.1500,8.6400,24.2702,18.5360,295.5505,96.0904,14.6876,14.0177,20.0484
492,2009,12,14,131.3800,8.6800,24.5581,18.5906,298.1632,96.2757,14.7466,14.4416,20.3142
493,2009,12,15,130.2300,8.8200,24.2078,18.3098,296.8669,95.2087,14.6138,14.4232,19.8920
494,2009,12,16,128.3600,9.1500,24.3150,18.2864,299.1792,95.3717,14.3038,15.5844,20.0015
495,2009,12,17,126.9100,9.1200,23.9198,18.0759,297.2673,94.4010,14.0750,15.5107,19.6105
496,2009,12,18,128.4800,9.0500,24.3649,18.1929,298.5085,94.7789,14.4883,15.5015,19.9076
497,2009,12,21,132.7900,9.5300,24.7140,18.4346,299.6396,95.3272,14.8278,16.0544,20.2048
498,2009,12,22,133.7500,9.4300,24.9795,18.5204,300.8609,96.2757,14.7909,16.4784,20.0484
499,2009,12,23,138.9400,9.6700,25.1965,18.5438,306.1461,96.3275,14.8352,16.7088,19.7982
500,2009,12,24,138.4700,9.9100,26.0617,18.6841,309.5496,96.7499,15.0050,16.6719,20.1969
501,2009,12,28,139.3100,9.8300,26.3821,18.7777,311.7467,98.0392,14.9828,16.4046,19.9311
502,2009,12,29,139.4100,9.7500,26.0692,18.7933,310.0100,97.6984,15.0566,16.6074,19.8373
503,2009,12,30,136.4900,9.7200,26.3859,18.8557,311.6767,98.2319,15.1969,17.2064,20.3142
504,2009,12,31,134.5200,9.6800,26.2724,18.6685,310.3003,96.9944,15.0566,17.2157,20.3768
505,2010,1,4,133.9000,9.7000,26.6813,19.2534,313.6887,98.1430,15.4109,17.0406,20.3377
506,2010,1,5,134.6900,9.7100,26.7275,19.1676,312.3073,96.9574,15.4035,17.2894,20.2204
507,2010,1,6,132.2500,9.5700,26.3023,19.0428,304.4344,96.3275,15.3519,17.4000,20.0718
508,2010,1,7,130.0000,9.4700,26.2537,19.1286,297.3474,95.9941,15.2042,17.0590,20.1344
509,2010,1,8,133.5200,9.4300,26.4282,19.2300,301.3113,96.9574,15.3740,17.0959,20.5957
510,2010,1,11,130.3100,9.1400,26.1951,19.1754,300.8559,95.9422,15.4626,16.8562,20.3299
511,2010,1,12,127.3500,8.6500,25.8971,18.8713,295.5355,96.7054,15.2116,16.2848,19.4776
512,2010,1,13,129.1100,9.1500,26.2624,19.2144,293.8388,96.4980,15.4699,16.5060,19.5636
513,2010,1,14,127.3500,9.0000,26.1103,19.4561,295.2202,98.0392,15.8537,16.2480,19.3212
514,2010,1,15,127.1400,8.8400,25.6740,19.0273,290.2903,97.6465,15.3519,15.7687,19.1570
515,2010,1,19,127.6100,9.0100,26.8097,19.3782,294.1041,99.3952,15.5364,16.0637,19.3290
